ID,Brilho_antes,Brilho_depois,Delta_brilho,Contraste_antes,Contraste_depois,Delta_contraste,Entropia_antes,Entropia_depois,Delta_entropia,Melhorou
1,127.86775945293644,127.83696198712792,-0.03079746580851861,36.019995784787575,31.26726197697932,-4.752733807808255,7.109007724919475,6.911766181343023,-0.1972415435764514,False
2,119.00569938323308,119.45329323079265,0.447593847559574,31.534127983841557,26.14385840931461,-5.390269574526947,6.882843804174528,6.536651211177907,-0.346192592996621,False
3,87.99615844408247,87.00324732069826,-0.9929111233842036,66.13588999493163,64.32961241205915,-1.8062775828724824,7.593551173726408,7.531988126803967,-0.06156304692244152,False
4,79.62267811326822,79.43656713809328,-0.18611097517494102,48.48208734673095,47.894026690229445,-0.5880606565015043,7.350584294340735,7.312587738796031,-0.03799655554470416,False
5,81.87804545549878,81.62656161520124,-0.25148384029753856,50.97022958931901,48.37168935985098,-2.5985402294680284,7.2388248060304035,7.009621875659279,-0.22920293037112405,False
6,50.13126723939777,49.017630875761405,-1.1136363636363669,36.12371988809128,33.40189080313606,-2.7218290849552176,6.187649237682436,5.8973693458185785,-0.2902798918638574,False
7,82.70631147712893,82.20457071748659,-0.5017407596423453,48.17918399766773,46.329570392129966,-1.8496136055377619,7.279614167236669,7.131972101012269,-0.14764206622440046,False
8,95.68211911270195,95.27577058325934,-0.40634852944261013,62.590362775127154,59.72565571908591,-2.8647070560412473,7.736165708317895,7.533898822860453,-0.20226688545744143,False
9,143.9394089806419,143.91313679294748,-0.02627218769441697,50.976181771367166,47.704241007580826,-3.27194076378634,7.564505431451696,7.415470098558979,-0.14903533289271742,False
10,90.92761166378871,90.54817499877657,-0.37943666501213613,68.10904802217594,67.04978140562059,-1.0592666165553482,7.416055813230323,7.339298783852345,-0.07675702937797801,False
11,84.67643193210338,84.1620479442957,-0.5143839878076903,69.41887091897316,68.52839070458114,-0.8904802143920136,7.258754026723534,6.975442960328183,-0.28331106639535086,False
12,57.1725376393518,56.38575666590047,-0.7867809734513287,40.31012368463996,36.72657617668512,-3.5835475079548402,6.609513044559467,5.980848214039445,-0.6286648305200222,False
13,137.74676491355626,137.7875469271048,0.04078201354855082,37.049948276258974,35.50735760326309,-1.5425906729958854,7.15621791495114,7.07430086156646,-0.08191705338467958,False
14,81.88699743430206,80.58400388699744,-1.3029935473046237,43.167123918900074,39.86595440002569,-3.3011695188743815,7.360992026363961,7.208014008521428,-0.15297801784253284,False
15,80.70854283990346,80.43155240776922,-0.2769904321342409,39.83787993817007,38.10397179272751,-1.7339081454425553,7.159943672079855,6.97009526164243,-0.18984841043742495,False
16,57.92589537265539,57.81809411287673,-0.10780125977866106,42.72218711619991,42.09733411834892,-0.6248529978509936,6.819439392401916,6.776479160506066,-0.042960231895849965,False
17,115.00781594088409,114.67952894624618,-0.32828699463790656,60.88135510667555,59.0017804242942,-1.879574682381346,7.716327395327795,7.617718651428548,-0.09860874389924668,False
18,51.712879524052546,51.31018379345782,-0.4026957305947292,40.13377625017848,38.813477808979385,-1.3202984411990926,6.77292669128017,6.597476915151307,-0.17544977612886292,False
19,146.90190225180194,146.88578799085576,-0.016114260946181957,60.655307435481866,60.170203260036196,-0.4851041754456702,7.616216214561502,7.579418625274893,-0.0367975892866097,False
20,114.4568585230808,114.35283240469516,-0.10402611838563303,60.36465879240572,59.49634159427994,-0.86831719812578,7.642501713347617,7.57124882733152,-0.07125288601609636,False
21,131.98266363061717,132.06982674405242,0.08716311343525263,65.14868692694888,63.48130156208348,-1.6673853648654031,7.591309515103051,7.441955864646012,-0.14935365045703897,False
22,60.242849952111634,60.020668899126825,-0.2221810529848085,37.08494383616025,36.251553061818996,-0.8333907743412539,6.73312695332286,6.6708716133386785,-0.062255339984181646,False
23,116.29711818520087,116.37919088494553,0.08207269974465703,51.41680666904237,50.02734279018697,-1.389463878855402,7.559995906420943,7.512518648607228,-0.047477257813715035,False
24,121.38675274921177,121.16562733761648,-0.2211254115952812,66.92969267077265,65.39947155610045,-1.5302211146722016,7.821364124287392,7.748380937031124,-0.07298318725626807,False
25,96.54351633290185,96.08404401126933,-0.45947232163251783,42.05369644437129,35.20779845847924,-6.8458979858920515,7.364619318557786,7.0002078982262095,-0.36441142033157625,False
