ID,Brilho_antes,Brilho_depois,Delta_brilho,Contraste_antes,Contraste_depois,Delta_contraste,Entropia_antes,Entropia_depois,Delta_entropia,Melhorou
1,57.042823386301826,36.63994938514132,-20.402874001160505,36.50048993530374,89.44663885392966,52.946148918625916,6.383094477694935,0.5938114983420807,-5.789282979352854,False
2,84.85572060682681,74.49100678082979,-10.364713825997015,51.18701696422178,115.9581676204396,64.77115065621781,7.31771352166117,0.8714461044844358,-6.446267417176734,False
3,75.49622835410827,69.72250963010606,-5.773718724002208,46.911501859935015,113.65743093417524,66.74592907424022,7.272405539147252,0.8463316924288389,-6.426073846718413,False
4,64.51350419492013,142.16997327893347,77.65646908401334,30.041368612220175,126.6532347948341,96.61186618261394,6.85628945247408,0.9904292692963632,-5.865860183177716,False
5,92.69540201760334,117.66035612167141,24.96495410406807,46.928091516180864,127.11975223523552,80.19166071905465,7.49364070442327,0.9956995406816052,-6.497941163741665,False
6,59.10423235296174,63.09084458302165,3.9866122300599116,58.20926772238044,110.03504304752886,51.82577532514842,7.171418928679345,0.80715535244976,-6.364263576229585,False
7,131.7115477380611,105.0940639397096,-26.617483798351515,73.64545675674674,125.51583178731748,51.87037503057074,7.447446633008476,0.977607227149449,-6.469839405859027,False
8,132.59934562119295,131.52604585679808,-1.073299764394875,47.35451834832505,127.4364192637213,80.08190091539626,7.519206114214214,0.9992806275471985,-6.519925486667015,False
9,109.52412624685905,107.82405010279449,-1.7000761440645675,51.48886184312836,125.97264383842491,74.48378199529655,7.530397297124252,0.9827522466010724,-6.54764505052318,False
10,63.922658538461,68.42202585272754,4.499367314266543,44.96016708603592,112.9869150417614,68.02674795572548,6.975740952768831,0.8390460158950247,-6.136694936873806,False
11,76.99351234960606,69.0976712970407,-7.895841052565359,63.577871639904664,113.3376283591266,49.75975671922193,7.583009644020121,0.8428548832981076,-6.740154760722014,False
12,101.44613949592629,127.48155410035788,26.035414604431594,46.641702545451935,127.4999986656815,80.85829612022957,7.452185407945525,0.9999999849018458,-6.452185423043679,False
13,115.71268560115739,143.08387268712403,27.37118708596664,64.7229166033674,126.54403546620246,61.821118862835064,7.386167989710811,0.9891965751893145,-6.396971414521496,False
14,92.4059046007788,91.84766954929006,-0.5582350514887366,65.5954149256923,122.41389354739674,56.81847862170444,7.748945170649565,0.9428382535817056,-6.806106917067859,False
15,59.84896132628433,46.31784421330882,-13.531117112975515,37.28785211022515,98.31433050082477,61.026478390599614,6.571319437096033,0.683648610474518,-5.887670826621515,False
16,94.36841311343524,85.87768288127802,-8.490730232157219,59.12298093985312,120.51486513152037,61.391884191667245,7.472718425234788,0.9216993384520588,-6.55101908678273,False
17,91.51877524890175,78.85659727587806,-12.662177973023688,53.98153742132695,117.85613845455349,63.87460103322654,7.5770717249460775,0.8922960265966422,-6.684775698349435,False
18,105.44051330306861,77.12497126767039,-28.315542035398224,47.85650489360688,117.12645508260277,69.26995018899589,7.452433869917065,0.8842662201635201,-6.568167649753544,False
19,145.80758663599946,143.3322089470851,-2.4753776889143637,64.16810302992667,126.51320547617092,62.345102446244255,7.755439953429186,0.9888486159743646,-6.766591337454821,False
20,60.14559461972441,66.5091826818884,6.363588062163991,53.403740833424735,111.96593322465873,58.56219239123399,6.998661593308241,0.8279817317269309,-6.17067986158131,False
21,173.29135352800944,158.27752182940554,-15.013831698603894,68.77507856527507,123.7295201236975,54.95444155842243,7.596137939024708,0.9575488590798086,-6.6385890799449,False
22,97.30365762556028,117.38176646362487,20.078108838064594,57.129188600588385,127.09788098195571,69.96869238136733,7.644080720604646,0.9954523154326268,-6.648628405172019,False
23,24.88576352234674,27.50001747750645,2.614253955159711,25.597569973132625,79.09648219422266,53.49891222109004,5.795714568462738,0.4933759424422656,-5.302338626020472,False
24,114.17325102592963,142.8963374137485,28.72308638781888,68.98694972992071,126.56698935442058,57.580039624499875,7.749422214425015,0.9894556600933417,-6.7599665543316725,False
25,117.3600434021168,159.91624152897282,42.55619812685602,57.474229955878386,123.31032919076688,65.8360992348885,7.514837538951373,0.9528559058002659,-6.561981633151108,False
26,139.78413182234465,147.49393530526214,7.7098034829174935,48.801351578630566,125.92256569419555,77.12121411556498,7.595185030508472,0.98218791631274,-6.612997114195732,False
