ID,Brilho_antes,Brilho_depois,Delta_brilho,Contraste_antes,Contraste_depois,Delta_contraste,Entropia_antes,Entropia_depois,Delta_entropia,Melhorou
1,129.02860351785577,141.7111094190208,12.68250590116503,51.71118234712092,126.70554198250612,74.9943596353852,7.612448932745723,0.9910198637598837,-6.621429068985839,False
2,80.5568612803126,101.88295526376278,21.32609398345018,52.50697437037767,124.90002809840206,72.3930537280244,7.353706249129925,0.9706814639680078,-6.3830247851619175,False
3,102.51781657007432,116.43028921777672,13.912472647702401,68.05623272203545,127.01854787076546,58.96231514873001,7.730771032343798,0.9945556800072943,-6.736215352336504,False
4,67.22829990805654,106.19932335363751,38.97102344558097,40.722357610051596,125.70811896773856,84.98576135768695,7.1040822273206565,0.9797721696149512,-6.1243100577057055,False
5,111.80181206786865,143.16374326242126,31.36193119455261,26.857347390854972,126.53417383066503,99.67682643981006,6.693349450848664,0.9890852698623267,-5.704264180986337,False
6,101.15506838294449,126.38358737501437,25.22851899206988,59.80126487841078,127.49511215278322,67.69384727437244,7.624865927427923,0.9999446931146353,-6.6249212343132875,False
7,116.18939992529594,131.73211053327205,15.542710607976105,36.910930559209625,127.42974236980223,90.51881181059261,7.167712669397395,0.9992050900103416,-6.168507579387054,False
8,113.33172745841844,126.12715202801284,12.795424569594402,54.72365888914749,127.49260876006032,72.76894987091283,7.712430203748453,0.999916367041738,-6.712513836706715,False
9,97.19560126117686,125.68787969882762,28.492278437650754,49.340546894338274,127.4871217810414,78.14657488670312,7.492962427924426,0.9998542821188652,-6.493108145805561,False
10,185.49613048007214,162.15758069364728,-23.338549786424863,53.8272626199833,122.69923431082742,68.87197169084412,7.060531344234882,0.94602423442211,-6.114507109812772,False
11,121.91287113484945,102.57242678672549,-19.340444348123967,77.63748992294006,125.03945814700589,47.401968224065826,7.67443954295664,0.9722485882299385,-6.702190954726701,False
12,55.72404765067358,108.8555728777064,53.13152522703281,28.792043957068817,126.12943882092509,97.33739486385628,6.615338930533333,0.9845196548470257,-5.630819275686307,False
13,106.36753098761893,107.9838298110332,1.6162988234142688,59.22486001218151,125.99749640828297,66.77263639610146,7.753109932849366,0.9830323379995799,-6.770077594849786,False
14,54.54164190686586,100.85033312127293,46.30869121440706,47.41245466737785,124.68378104329723,77.27132637591939,7.195734992199841,0.9682521211458676,-6.227482871053974,False
15,124.97743075508562,125.55200192506608,0.5745711699804588,45.67117796825216,127.48511796872627,81.8139400004741,7.329509682317924,0.9998316092939344,-6.329678073023989,False
16,121.53418949811592,119.2202235722625,-2.3139659258534238,62.92717391653133,127.23087401376551,64.30370009723418,7.764315004869369,0.9969558429917225,-6.767359161877646,False
17,77.85896215639991,134.25508261631006,56.39612045991015,45.352100352351606,127.32092859717457,81.96882824482296,7.34444774353746,0.9979742359430592,-6.346473507594401,False
18,130.24853105964831,133.7561235777497,3.507592518101376,64.44324903181372,127.34642090683164,62.90317187501792,7.818331824451931,0.9982625624049272,-6.820069262047004,False
19,53.70778308317196,94.68930236785258,40.981519284680616,42.725618329002344,123.20595813876777,80.48033980976543,6.957875735100283,0.9516882845738874,-6.0061874505263955,False
20,106.71648518997944,124.59040204066093,17.873916850681496,49.58424817438178,127.46679661666798,77.88254844228621,7.6246275161251145,0.9996243115517985,-6.625003204573316,False
21,134.0120385064422,121.78375430820535,-12.22828419823685,64.60170550667968,127.3717964668436,62.77009096016393,7.716426928244536,0.9985495875097622,-6.717877340734773,False
22,113.04545800654839,123.18365948374324,10.138201477194855,45.52475080914429,127.42691711152602,81.90216630238174,7.422207789435893,0.999173127483942,-6.4230346619519505,False
23,150.6899140805783,134.12720828293985,-16.562705797638444,27.069272644220685,127.32764864857332,100.25837600435263,6.78242117561118,0.9980502400802864,-5.784370935530894,False
24,81.3866509596598,112.65693239282841,31.270281433168606,63.101610002616454,126.6330657609178,63.53145575830135,7.526254124696597,0.9902015648376075,-6.536052559858989,False
25,66.86618908666472,100.52744382842135,33.661254741756636,59.26155111880348,124.61432988854466,65.35277876974118,7.37904223362302,0.9674722006451124,-6.411570032977908,False
26,130.56665221859467,121.32559895414602,-9.241053264448652,70.99883824280698,127.350409389703,56.35157114689602,7.846792384201846,0.9983076752084906,-6.848484708993356,False
27,96.63685208596713,122.99863162280198,26.361779536834845,48.87922519259031,127.42051515644081,78.5412899638505,7.198059159721155,0.9991007021804389,-6.198958457540717,False
28,66.55500520829692,93.83449500492866,27.279489796631736,47.34660064482397,122.9751347770224,75.62853413219844,7.179784430983289,0.9491072070078969,-6.230677223975392,False
29,150.31119156419936,132.3092673127442,-18.001924251455165,52.16043864979053,127.40926554970235,75.24882689991182,7.619445993135813,0.9989734383440426,-6.620472554791771,False
30,41.62538363126656,113.96213323452716,72.3367496032606,25.890692504828415,126.77924184755292,100.8885493427245,6.52727367997091,0.9918521388778908,-5.535421541093019,False
31,71.27128585510448,98.33404408526226,27.062758230157783,39.20178235414433,124.11928542970094,84.91750307555661,6.8808304833836065,0.9619172190220603,-5.918913264361546,False
32,107.83650142266903,120.96370970560888,13.127208282939847,47.33761713338266,127.33234824343513,79.99473111005247,7.562324803219509,0.9981033935421771,-6.564221409677332,False
33,91.58827538957362,127.46791129815927,35.87963590858564,24.204000192134124,127.4999959620204,103.29599576988628,6.630589456819266,0.9999999543092304,-5.630589502510035,False
34,95.03962150712033,114.75811131074308,19.718489803622745,57.41544455364802,126.86171318656623,69.44626863291822,7.587311532887917,0.9927836599727059,-6.594527872915211,False
35,122.618008123545,143.078173390846,20.460165267300994,56.66102334060579,126.54473720311223,69.88371386250645,7.597390819104408,0.989204495594301,-6.6081863235101075,False
36,147.72137354025475,145.93959027793107,-1.7817832623236711,58.27104533134157,126.15954783678497,67.8885025054434,7.5893392372323705,0.9848591309488567,-6.604480106283514,False
37,49.05496494655787,82.75007901390644,33.69511406734858,40.779715616744916,119.38883771834948,78.60912210160456,6.481006988532972,0.9092187737575442,-5.571788214775427,False
38,60.41734537650044,89.77705692773401,29.359711551233566,40.894010358774985,121.79174670710071,80.89773634832574,6.900389431844331,0.9359004299920478,-5.964489001852283,False
39,123.18660034535553,121.66520438196042,-1.5213959633951077,70.75923736678745,127.36642084982881,56.60718348304137,7.888650204731464,0.9984887818588872,-6.890161422872577,False
40,86.52067239462811,114.49516222621486,27.97448983158675,57.59975373423032,126.83502747458026,69.23527374034994,7.366578118293878,0.9924822203272012,-6.3740958979666775,False
41,72.26044980110598,108.8653777588244,36.60492795771842,43.0082935323566,126.13088778696785,83.12259425461124,7.315884375592495,0.9845359911701034,-6.331348384422392,False
42,140.41658798446662,145.1944719409122,4.777883956445578,47.73233558634539,126.266209504888,78.53387391854261,7.452458130105713,0.9860619489178143,-6.466396181187899,False
43,119.44542124286043,115.26083430624786,-4.184586936612575,67.12658343106757,126.91120054242998,59.78461711136241,7.866096220080155,0.9933427212337204,-6.872753498846435,False
44,62.91304347826087,103.81934820680728,40.90630472854641,40.14013998499618,125.28158975144574,85.14144976644955,6.9931528386908255,0.974971425095429,-6.018181413595396,False
45,134.74772268090967,115.30094518354878,-19.446777497360898,24.95140659744617,126.91506239050278,101.96365579305662,6.491512410716513,0.9933863517992138,-5.4981260589172996,False
46,132.15680119685965,119.9564810089415,-12.200320187918152,59.903551808122714,127.27664876650208,67.37309695837936,7.731434339113951,0.9974734621757488,-6.733960876938203,False
47,145.53850993771016,128.2567585517439,-17.28175138596626,62.60383460147305,127.49775416255125,64.8939195610782,7.6347235174428585,0.9999745878506833,-6.634748929592175,False
48,93.43826944722143,112.22577792381206,18.78750847659063,53.44206267170045,126.58178439241284,73.1397217207124,7.491164962676399,0.9896226628364679,-6.501542299839931,False
49,158.40492271377445,146.03812914033352,-12.36679357344093,33.527663174687106,126.14510600089214,92.61744282620504,6.974217591264323,0.9846962973232465,-5.989521293941077,False
50,120.35768419499963,108.6154436167859,-11.742240578213739,54.314270989363024,126.0937093205256,71.77943833116258,7.519791933288934,0.9841168436001482,-6.535675089688786,False
